1325582194,16844746,1708306353483,hyt9270,02-19,,加入芙门！,10
1325641259,108325099,1708304899440,虎扑JR0328554202,02-19,安徽,Furina,10
1325540950,108324102,1708291187397,虎扑JR1927581395,02-19,山东,.,2
1325398161,108321385,1708275178259,把海棠藏于深秋,02-19,四川,4.3修复了有人不喜欢芙宁娜的bug,10
1325180989,107980589,1708262999153,虎扑JR0945654762,02-18,福建,最完美的人，也是最完美的神，最喜欢的角色，以凡人之躯，比肩神明,10
1325164622,108314910,1708261855181,虎扑JR1707821486,02-18,河南,永世传颂，不休独舞，神爱世人，芙门永存！！！,10
1325082147,107859467,1708258010149,给你一个甜面酱,02-18,广东,找到村里人了,0
1325105625,108312585,1708257150144,顾忘幽,02-18,上海,喜欢,10
1324907416,94793992,1708247085635,康娜卡姆依Official,02-18,浙江,什么时候复刻啊啊啊啊啊啊[大哭][大哭][大哭][大哭][大哭],10
1324708975,108047287,1708245676209,虎扑JR1504576342,02-18,云南,，,10
1324888844,107319300,1708239641335,虎扑JR1173645579,02-18,河南,凡人之躯比肩神明,10
1324271806,108305318,1708238143884,虎扑JR0691076166,02-18,甘肃,我心中永远的神明,10
1324520903,108302591,1708230360192,虎扑JR0797117707,02-18,安徽,哭死,10
1324094611,104270667,1708222588756,虎扑JR0352602549,02-18,四川,爱死了,10
1324281482,108299842,1708222338315,虎扑JR1909358807,02-18,湖南,[奸笑][奸笑],10
1324082309,69397085,1708204619014,虎扑JR2052637047,02-18,贵州,爱你,10
1323876621,108296821,1708193205520,虎扑JR1089477412,02-18,安徽,直到四点二啊之后，我才知道你之前每一个微笑都是多么的艰难,10
1323891484,108295948,1708190928441,必须控制你,02-18,辽宁,现阶段挺好的，以后的风评按照米桑的尿性可不好说,10
1323840242,108154538,1708184614528,虎扑JR1171061582,02-17,河南,角色设法喷，但魔怔厨子是真的有饼,10
1323590913,103922465,1708180903054,虎扑JR0258095263,02-17,山东,芙宁娜无愧于水神之名,10
1323599865,108292049,1708179653537,虎扑JR0132873905,02-17,云南,[微笑][微笑][微笑],10
1323605566,101838710,1708179025052,虎扑JR0167200467,02-17,甘肃,神爱世人，芙门永存,10
1323657082,108291434,1708178722816,虎扑JR0422070284,02-17,江苏,圈外人了解过芙宁娜的故事和人设，被狠狠震撼住了,10
1323633482,108291394,1708178371149,虎扑JR0953092495,02-17,辽宁,芙门,10
1323381070,104884902,1708170625799,虎扑JR0983369020,02-17,广东,"以前抽芙宁娜是因为她是水神
现在抽芙宁娜是因为她是芙宁娜",10
1323458983,108287655,1708169541700,虎扑JR0639599855,02-17,江苏,芙门!,10
